pert_id	pert_iname	pubchem_cid	stitch_chemical	ensp	gene_symbol	entrez	gene_idx	combined_score
BRD-K93460210	lamotrigine	3878	CIDs00003878	9606.ENSP00000292408	FGFR4	2264	469	198
BRD-K93460210	lamotrigine	3878	CIDs00003878	9606.ENSP00000298048	MELK	9833	491	198
BRD-K93460210	lamotrigine	3878	CIDs00003878	9606.ENSP00000312150	TRIB1	10221	208	198
BRD-K93460210	lamotrigine	3878	CIDs00003878	9606.ENSP00000337451	EPHA3	2042	550	198
BRD-K93460210	lamotrigine	3878	CIDs00003878	9606.ENSP00000338127	TESK1	7016	445	198
BRD-K93460210	lamotrigine	3878	CIDs00003878	9606.ENSP00000346671	FYN	2534	686	198
BRD-K93460210	lamotrigine	3878	CIDs00003878	9606.ENSP00000361423	ABL1	25	192	198
BRD-K93460210	lamotrigine	3878	CIDs00003878	9606.ENSP00000364898	SYK	6850	581	198
BRD-K93460210	lamotrigine	3878	CIDs00003878	9606.ENSP00000410294	FGFR2	2263	409	198
BRD-K93460210	lamotrigine	3878	CIDs00003878	9606.ENSP00000428924	LYN	4067	695	198
BRD-A00100033	nifurtimox	6842999	CIDs06842999	9606.ENSP00000309572	TERT	7015	574	197
BRD-A08027849	deoxycholic-acid	6742	CIDs00006742	9606.ENSP00000364649	SDHB	6390	261	197
BRD-A11990600	lorazepam	3958	CIDm00003958	9606.ENSP00000377486	MRPL19	9801	394	197
BRD-A11990600	lorazepam	3958	CIDs00003958	9606.ENSP00000377486	MRPL19	9801	394	197
BRD-A15914070	4-hydroxy-2-nonenal	5283344	CIDs05283344	9606.ENSP00000252486	APOE	348	384	197
BRD-A18929998	cytarabine	596	CIDm00000596	9606.ENSP00000387699	CREB1	1385	454	197
BRD-A19232309	1,2-propylene-glycol	1030	CIDm00001030	9606.ENSP00000312999	GNAI2	2771	53	197
BRD-A19232309	1,2-propylene-glycol	1030	CIDs00001030	9606.ENSP00000312999	GNAI2	2771	53	197
BRD-A20348246	chlormezanone	2717	CIDm00002717	9606.ENSP00000333633	MTA1	9112	709	197
BRD-A20348246	chlormezanone	2717	CIDs00002717	9606.ENSP00000333633	MTA1	9112	709	197
BRD-A21490874	fluoxymesterone	3387	CIDm00003387	9606.ENSP00000350937	TES	26136	273	197
BRD-A23723433	paclitaxel	4666	CIDm00004666	9606.ENSP00000354532	PNP	4860	131	197
BRD-A44780397	mifepristone	4196	CIDm00004196	9606.ENSP00000269305	TP53	7157	139	197
BRD-A51182606	chloramphenicol	298	CIDm00000298	9606.ENSP00000361359	CD40	958	513	197
BRD-A82892199	alpha-tocopherol	2116	CIDm00002116	9606.ENSP00000265734	CDK6	1021	570	197
BRD-A82892199	alpha-tocopherol	2116	CIDm00002116	9606.ENSP00000266970	CDK2	1017	450	197
BRD-A82892199	alpha-tocopherol	2116	CIDm00002116	9606.ENSP00000378699	CDK1	983	353	197
BRD-A96407378	allantoin	204	CIDm00000204	9606.ENSP00000160262	ICAM3	3385	496	197
BRD-A96407378	allantoin	204	CIDm00000204	9606.ENSP00000264832	ICAM1	3383	257	197
BRD-A96407378	allantoin	204	CIDs00000204	9606.ENSP00000160262	ICAM3	3385	496	197
BRD-A96407378	allantoin	204	CIDs00000204	9606.ENSP00000264832	ICAM1	3383	257	197
BRD-K03406345	azacitidine	9444	CIDs00009444	9606.ENSP00000377486	MRPL19	9801	394	197
BRD-K05977355	fluconazole	3365	CIDm00003365	9606.ENSP00000296581	LSM6	11157	503	197
BRD-K05977355	fluconazole	3365	CIDm00003365	9606.ENSP00000410758	LSM5	23658	707	197
BRD-K05977355	fluconazole	3365	CIDs00003365	9606.ENSP00000296581	LSM6	11157	503	197
BRD-K05977355	fluconazole	3365	CIDs00003365	9606.ENSP00000410758	LSM5	23658	707	197
BRD-K06557128	voriconazole	71616	CIDm00071616	9606.ENSP00000211287	MAPK13	5603	685	197
BRD-K06557128	voriconazole	71616	CIDs00071616	9606.ENSP00000211287	MAPK13	5603	685	197
BRD-K06753942	nobiletin	72344	CIDm00072344	9606.ENSP00000322706	HMGCS1	3157	964	197
BRD-K06753942	nobiletin	72344	CIDs00072344	9606.ENSP00000322706	HMGCS1	3157	964	197
BRD-K07237224	moclobemide	4235	CIDm00004235	9606.ENSP00000293328	STAT5B	6777	501	197
BRD-K07237224	moclobemide	4235	CIDs00004235	9606.ENSP00000293328	STAT5B	6777	501	197
BRD-K08037784	arbutin	440936	CIDs00440936	9606.ENSP00000269305	TP53	7157	139	197
BRD-K09416995	lovastatin	53232	CIDs00053232	9606.ENSP00000241052	CAT	847	96	197
BRD-K09638361	IC-261	5288600	CIDs05288600	9606.ENSP00000262320	AXIN1	8312	757	197
BRD-K15600710	obatoclax	11404337	CIDs11404337	9606.ENSP00000341957	TP53BP2	7159	337	197
BRD-K20285085	fostamatinib	11213558	CIDm11213558	9606.ENSP00000211287	MAPK13	5603	685	197
BRD-K20285085	fostamatinib	11213558	CIDs11213558	9606.ENSP00000211287	MAPK13	5603	685	197
BRD-K22429181	retinol	445354	CIDs00445354	9606.ENSP00000263341	IL1B	3553	508	197
BRD-K28360340	TW-37	11455910	CIDm11455910	9606.ENSP00000341957	TP53BP2	7159	337	197
BRD-K28360340	TW-37	11455910	CIDs11455910	9606.ENSP00000341957	TP53BP2	7159	337	197
BRD-K28849549	mesalazine	4075	CIDm00004075	9606.ENSP00000268261	PMM2	5373	350	197
BRD-K28849549	mesalazine	4075	CIDs00004075	9606.ENSP00000268261	PMM2	5373	350	197
BRD-K33422401	PMSF	4784	CIDm00004784	9606.ENSP00000332973	SMAD3	4088	524	197
BRD-K33422401	PMSF	4784	CIDs00004784	9606.ENSP00000332973	SMAD3	4088	524	197
BRD-K35708212	ouabain	439501	CIDs00439501	9606.ENSP00000223095	SERPINE1	5054	253	197
BRD-K37270826	mifepristone	55245	CIDs00055245	9606.ENSP00000269305	TP53	7157	139	197
BRD-K37890730	camptothecin	24360	CIDs00024360	9606.ENSP00000300093	PLK1	5347	207	197
BRD-K39503511	quiflapon	60923	CIDm00060923	9606.ENSP00000216484	SPTLC2	9517	339	197
BRD-K39503511	quiflapon	60923	CIDs00060923	9606.ENSP00000216484	SPTLC2	9517	339	197
BRD-K40621224	pentetic-acid	3053	CIDm00003053	9606.ENSP00000216264	CERK	64781	878	197
BRD-K40621224	pentetic-acid	3053	CIDs00003053	9606.ENSP00000216264	CERK	64781	878	197
BRD-K47639036	flavoxate	3354	CIDm00003354	9606.ENSP00000331614	IKZF1	10320	504	197
BRD-K47639036	flavoxate	3354	CIDs00003354	9606.ENSP00000331614	IKZF1	10320	504	197
BRD-K53790871	triamcinolone	6436	CIDm00006436	9606.ENSP00000281456	SLC25A4	291	297	197
BRD-K55375480	monensin	441145	CIDs00441145	9606.ENSP00000333926	ABCC5	10057	656	197
BRD-K58033748	BRD-K58033748	24768606	CIDm24768606	9606.ENSP00000387123	ALDH7A1	501	625	197
BRD-K58033748	BRD-K58033748	24768606	CIDs24768606	9606.ENSP00000387123	ALDH7A1	501	625	197
BRD-K60923938	veratridine	6280	CIDs00006280	9606.ENSP00000266970	CDK2	1017	450	197
BRD-K62363391	dapsone	2955	CIDm00002955	9606.ENSP00000257904	CDK4	1019	209	197
BRD-K62363391	dapsone	2955	CIDm00002955	9606.ENSP00000265734	CDK6	1021	570	197
BRD-K62363391	dapsone	2955	CIDs00002955	9606.ENSP00000257904	CDK4	1019	209	197
BRD-K62363391	dapsone	2955	CIDs00002955	9606.ENSP00000265734	CDK6	1021	570	197
BRD-K62910157	C2-dihydroceramide	6610273	CIDs06610273	9606.ENSP00000223095	SERPINE1	5054	253	197
BRD-K64634304	tretinoin	445354	CIDs00445354	9606.ENSP00000263341	IL1B	3553	508	197
BRD-K65331431	retinyl-acetate	638034	CIDs00638034	9606.ENSP00000262506	CSNK2A2	1459	405	197
BRD-K65377893	cephalosporanic-acid	441328	CIDs00441328	9606.ENSP00000083182	APPBP2	10513	254	197
BRD-K65377893	cephalosporanic-acid	441328	CIDs00441328	9606.ENSP00000361900	TOMM34	10953	161	197
BRD-K66989831	anacardic-acid	167551	CIDm00167551	9606.ENSP00000256442	CCNB1	891	798	197
BRD-K66989831	anacardic-acid	167551	CIDm00167551	9606.ENSP00000288207	CCNB2	9133	270	197
BRD-K66989831	anacardic-acid	167551	CIDs00167551	9606.ENSP00000256442	CCNB1	891	798	197
BRD-K66989831	anacardic-acid	167551	CIDs00167551	9606.ENSP00000288207	CCNB2	9133	270	197
BRD-K67298865	SB-431542	4521392	CIDm04521392	9606.ENSP00000301633	BIRC5	332	187	197
BRD-K67298865	SB-431542	4521392	CIDs04521392	9606.ENSP00000301633	BIRC5	332	187	197
BRD-K67860401	AR-A014418	448014	CIDm00448014	9606.ENSP00000435412	RPS6KA1	6195	383	197
BRD-K67860401	AR-A014418	448014	CIDs00448014	9606.ENSP00000435412	RPS6KA1	6195	383	197
BRD-K68432770	ampicillin	6249	CIDs00006249	9606.ENSP00000261461	PPP2R5A	5525	201	197
BRD-K73866522	glycerol	753	CIDm00000753	9606.ENSP00000300107	CLPX	10845	489	197
BRD-K73866522	glycerol	753	CIDm00000753	9606.ENSP00000312999	GNAI2	2771	53	197
BRD-K73866522	glycerol	753	CIDs00000753	9606.ENSP00000300107	CLPX	10845	489	197
BRD-K73866522	glycerol	753	CIDs00000753	9606.ENSP00000312999	GNAI2	2771	53	197
BRD-K77175907	calcifediol	5283731	CIDs05283731	9606.ENSP00000325548	CNDP2	55748	819	197
BRD-K82746043	navitoclax	24978538	CIDm24978538	9606.ENSP00000341957	TP53BP2	7159	337	197
BRD-K82746043	navitoclax	24978538	CIDs24978538	9606.ENSP00000341957	TP53BP2	7159	337	197
BRD-K87112191	PP242	25243800	CIDs25243800	9606.ENSP00000312455	CFLAR	8837	683	197
BRD-K88625236	nonoxynol-9	72385	CIDm00072385	9606.ENSP00000333926	ABCC5	10057	656	197
BRD-K88625236	nonoxynol-9	72385	CIDs00072385	9606.ENSP00000333926	ABCC5	10057	656	197
BRD-K88785477	chloroform	6212	CIDm00006212	9606.ENSP00000256443	CDK7	1022	701	197
BRD-K88785477	chloroform	6212	CIDs00006212	9606.ENSP00000256443	CDK7	1022	701	197
BRD-K88785477	chloroform	6212	CIDs00006212	9606.ENSP00000275493	EGFR	1956	173	197
BRD-K89626439	sirolimus	5284616	CIDs05284616	9606.ENSP00000320043	LYPLA1	10434	323	197
BRD-K95237249	probenecid	4911	CIDm00004911	9606.ENSP00000216911	AURKA	6790	443	197
BRD-K95237249	probenecid	4911	CIDs00004911	9606.ENSP00000216911	AURKA	6790	443	197
BRD-K97056771	GNF-2	5311510	CIDm05311510	9606.ENSP00000346300	CRKL	1399	721	197
BRD-K97056771	GNF-2	5311510	CIDs05311510	9606.ENSP00000346300	CRKL	1399	721	197
BRD-K97354755	SU-6656	5312137	CIDs05312137	9606.ENSP00000367446	EXT1	2131	175	197
BRD-K98769987	flumazenil	3373	CIDm00003373	9606.ENSP00000306245	FOS	2353	642	197
BRD-K98769987	flumazenil	3373	CIDs00003373	9606.ENSP00000306245	FOS	2353	642	197
BRD-K99984802	flunixin	38081	CIDm00038081	9606.ENSP00000053867	GRN	2896	19	197
BRD-K99984802	flunixin	38081	CIDs00038081	9606.ENSP00000053867	GRN	2896	19	197
BRD-A01787639	naftopidil	4418	CIDm00004418	9606.ENSP00000305372	ADRB2	154	553	196
BRD-A01787639	naftopidil	4418	CIDs00004418	9606.ENSP00000305372	ADRB2	154	553	196
BRD-A19134330	A-23187	40486	CIDs00040486	9606.ENSP00000368683	EDN1	1906	910	196
BRD-A20846977	VU-0447126-2	3473417	CIDm03473417	9606.ENSP00000355580	KCNK1	3775	477	196
BRD-A20846977	VU-0447126-2	3473417	CIDs03473417	9606.ENSP00000355580	KCNK1	3775	477	196
BRD-A24228527	ofloxacin	4583	CIDs00004583	9606.ENSP00000313921	MSRA	4482	922	196
BRD-A35033682	eriodictyol	11095	CIDm00011095	9606.ENSP00000354671	MAST2	23139	804	196
BRD-A35258977	mannitol	453	CIDs00000453	9606.ENSP00000306817	RBKS	64080	920	196
BRD-A63667919	methylergometrine	4140	CIDm00004140	9606.ENSP00000261921	LOXL1	4016	403	196
BRD-A68631409	evodiamine	151289	CIDm00151289	9606.ENSP00000303575	NUDT9	53343	875	196
BRD-A78377521	monastrol	2987927	CIDs02987927	9606.ENSP00000228506	MLEC	9761	13	196
BRD-A84045418	calpeptin	2532	CIDm00002532	9606.ENSP00000312664	CASP2	835	593	196
BRD-K00259736	colchicine	6167	CIDs00006167	9606.ENSP00000302961	HSPA4	3308	699	196
BRD-K00938507	sulfamethoxypyridazine	5330	CIDm00005330	9606.ENSP00000362014	DNM1	1759	802	196
BRD-K00938507	sulfamethoxypyridazine	5330	CIDs00005330	9606.ENSP00000362014	DNM1	1759	802	196
BRD-K03568070	nerol	637566	CIDs00637566	9606.ENSP00000372023	CHEK2	11200	692	196
BRD-K05977355	fluconazole	3365	CIDm00003365	9606.ENSP00000451261	UBE2J1	51465	828	196
BRD-K05977355	fluconazole	3365	CIDs00003365	9606.ENSP00000451261	UBE2J1	51465	828	196
BRD-K06926592	tretinoin	444795	CIDs00444795	9606.ENSP00000241052	CAT	847	96	196
BRD-K07612980	sparfloxacin	60464	CIDs00060464	9606.ENSP00000326119	PMAIP1	5366	452	196
BRD-K11528507	geldanamycin	5288382	CIDs05288382	9606.ENSP00000196371	OXCT1	5019	287	196
BRD-K15108141	gemcitabine	60749	CIDs00060749	9606.ENSP00000264012	CDH3	1001	360	196
BRD-K15409150	penfluridol	33630	CIDm00033630	9606.ENSP00000222812	STX1A	6804	481	196
BRD-K15409150	penfluridol	33630	CIDm00033630	9606.ENSP00000317714	STX4	6810	398	196
BRD-K15409150	penfluridol	33630	CIDs00033630	9606.ENSP00000222812	STX1A	6804	481	196
BRD-K15409150	penfluridol	33630	CIDs00033630	9606.ENSP00000317714	STX4	6810	398	196
BRD-K24844714	fluorouracil	3385	CIDm00003385	9606.ENSP00000231509	NR3C1	2908	807	196
BRD-K24844714	fluorouracil	3385	CIDs00003385	9606.ENSP00000231509	NR3C1	2908	807	196
BRD-K26134695	calpeptin	73364	CIDs00073364	9606.ENSP00000312664	CASP2	835	593	196
BRD-K31484631	rifabutin	5361912	CIDm05361912	9606.ENSP00000294724	AGL	178	402	196
BRD-K32107296	temozolomide	5394	CIDm00005394	9606.ENSP00000265734	CDK6	1021	570	196
BRD-K32107296	temozolomide	5394	CIDs00005394	9606.ENSP00000265734	CDK6	1021	570	196
BRD-K32598858	BRD-K32598858	1639	CIDm00001639	9606.ENSP00000340989	SFN	2810	648	196
BRD-K32598858	BRD-K32598858	1639	CIDs00001639	9606.ENSP00000340989	SFN	2810	648	196
BRD-K39484304	triptolide	107985	CIDs00107985	9606.ENSP00000430432	HDAC2	3066	155	196
BRD-K42352790	anandamide	5281969	CIDs05281969	9606.ENSP00000231509	NR3C1	2908	807	196
BRD-K43164539	cholic-acid	221493	CIDs00221493	9606.ENSP00000249071	RAC2	5880	578	196
BRD-K44876623	zolpidem	5732	CIDm00005732	9606.ENSP00000311713	OXSR1	9943	268	196
BRD-K44876623	zolpidem	5732	CIDs00005732	9606.ENSP00000311713	OXSR1	9943	268	196
BRD-K45446451	JZL-184	25021165	CIDm25021165	9606.ENSP00000005257	RALA	5898	796	196
BRD-K45446451	JZL-184	25021165	CIDm25021165	9606.ENSP00000249071	RAC2	5880	578	196
BRD-K45446451	JZL-184	25021165	CIDm25021165	9606.ENSP00000262187	RHEB	6009	97	196
BRD-K45446451	JZL-184	25021165	CIDm25021165	9606.ENSP00000272519	RALB	5899	188	196
BRD-K45446451	JZL-184	25021165	CIDm25021165	9606.ENSP00000358548	NRAS	4893	258	196
BRD-K45446451	JZL-184	25021165	CIDm25021165	9606.ENSP00000400175	RHOA	387	5	196
BRD-K45446451	JZL-184	25021165	CIDs25021165	9606.ENSP00000005257	RALA	5898	796	196
BRD-K45446451	JZL-184	25021165	CIDs25021165	9606.ENSP00000249071	RAC2	5880	578	196
BRD-K45446451	JZL-184	25021165	CIDs25021165	9606.ENSP00000262187	RHEB	6009	97	196
BRD-K45446451	JZL-184	25021165	CIDs25021165	9606.ENSP00000272519	RALB	5899	188	196
BRD-K45446451	JZL-184	25021165	CIDs25021165	9606.ENSP00000358548	NRAS	4893	258	196
BRD-K45446451	JZL-184	25021165	CIDs25021165	9606.ENSP00000400175	RHOA	387	5	196
BRD-K51980294	syringic-acid	10742	CIDm00010742	9606.ENSP00000434516	TXNRD1	7296	80	196
BRD-K51980294	syringic-acid	10742	CIDs00010742	9606.ENSP00000434516	TXNRD1	7296	80	196
BRD-K53815609	nitrofural	5447130	CIDs05447130	9606.ENSP00000298556	HPRT1	3251	300	196
BRD-K54028654	trehalose	7427	CIDs00007427	9606.ENSP00000309591	PRKACA	5566	292	196
BRD-K57080016	selumetinib	10127622	CIDm10127622	9606.ENSP00000257904	CDK4	1019	209	196
BRD-K57080016	selumetinib	10127622	CIDs10127622	9606.ENSP00000257904	CDK4	1019	209	196
BRD-K63606607	bufalin	9547215	CIDs09547215	9606.ENSP00000399518	SATB1	6304	387	196
BRD-K64994968	progesterone	5994	CIDs00005994	9606.ENSP00000302961	HSPA4	3308	699	196
BRD-K67566344	KU-0063794	16736978	CIDm16736978	9606.ENSP00000312455	CFLAR	8837	683	196
BRD-K67566344	KU-0063794	16736978	CIDs16736978	9606.ENSP00000312455	CFLAR	8837	683	196
BRD-K68432770	ampicillin	6249	CIDs00006249	9606.ENSP00000300093	PLK1	5347	207	196
BRD-K69122748	diacerein	26248	CIDm00026248	9606.ENSP00000322788	MMP1	4312	461	196
BRD-K69122748	diacerein	26248	CIDs00026248	9606.ENSP00000322788	MMP1	4312	461	196
BRD-K69195780	NAN-190	4431	CIDm00004431	9606.ENSP00000346508	PDGFA	5154	529	196
BRD-K69195780	NAN-190	4431	CIDs00004431	9606.ENSP00000346508	PDGFA	5154	529	196
BRD-K71879491	tretinoin	444795	CIDs00444795	9606.ENSP00000241052	CAT	847	96	196
BRD-K75641298	metoclopramide	4168	CIDm00004168	9606.ENSP00000345681	GATA2	2624	676	196
BRD-K75641298	metoclopramide	4168	CIDm00004168	9606.ENSP00000368632	GATA3	2625	671	196
BRD-K75641298	metoclopramide	4168	CIDs00004168	9606.ENSP00000345681	GATA2	2624	676	196
BRD-K75641298	metoclopramide	4168	CIDs00004168	9606.ENSP00000368632	GATA3	2625	671	196
BRD-K76525302	sulindac	5352624	CIDs05352624	9606.ENSP00000411532	TOP2A	7153	82	196
BRD-K78010432	furosemide	3440	CIDm00003440	9606.ENSP00000241052	CAT	847	96	196
BRD-K78010432	furosemide	3440	CIDs00003440	9606.ENSP00000241052	CAT	847	96	196
BRD-K80684056	cantharidin	5944	CIDs00005944	9606.ENSP00000279022	MYL9	10398	55	196
BRD-K82143716	flucytosine	3366	CIDm00003366	9606.ENSP00000325548	CNDP2	55748	819	196
BRD-K82143716	flucytosine	3366	CIDs00003366	9606.ENSP00000325548	CNDP2	55748	819	196
BRD-K82206012	BRD-K82206012	10357822	CIDs10357822	9606.ENSP00000285848	OXA1L	5018	612	196
BRD-K83896451	glutamine	5961	CIDs00005961	9606.ENSP00000318297	RUVBL1	8607	122	196
BRD-K83896451	glutamine	5961	CIDs00005961	9606.ENSP00000402527	SENP6	26054	215	196
BRD-K84595254	strophanthidin	6185	CIDs00006185	9606.ENSP00000005257	RALA	5898	796	196
BRD-K89839824	raltitrexed	104758	CIDm00104758	9606.ENSP00000217971	PGRMC1	10857	63	196
BRD-K89839824	raltitrexed	104758	CIDs00104758	9606.ENSP00000217971	PGRMC1	10857	63	196
BRD-K91733562	secoisolariciresinol	65373	CIDm00065373	9606.ENSP00000217958	PSMD10	5716	928	196
BRD-K91733562	secoisolariciresinol	65373	CIDm00065373	9606.ENSP00000220429	GABPB1	2553	554	196
BRD-K91733562	secoisolariciresinol	65373	CIDm00065373	9606.ENSP00000427123	RAI14	26064	183	196
BRD-K91733562	secoisolariciresinol	65373	CIDs00065373	9606.ENSP00000217958	PSMD10	5716	928	196
BRD-K91733562	secoisolariciresinol	65373	CIDs00065373	9606.ENSP00000220429	GABPB1	2553	554	196
BRD-K91733562	secoisolariciresinol	65373	CIDs00065373	9606.ENSP00000427123	RAI14	26064	183	196
BRD-K92758126	MD-920	6466	CIDm00006466	9606.ENSP00000303057	PPIC	5480	465	196
BRD-K92758126	MD-920	6466	CIDm00006466	9606.ENSP00000306245	FOS	2353	642	196
BRD-K92758126	MD-920	6466	CIDm00006466	9606.ENSP00000310170	FOSL1	8061	457	196
BRD-K96786677	oxacillin	6196	CIDs00006196	9606.ENSP00000411532	TOP2A	7153	82	196
BRD-K98426715	tubacin	6675804	CIDs06675804	9606.ENSP00000358081	BAG3	9531	837	196
BRD-K98763141	niflumic-acid	4488	CIDm00004488	9606.ENSP00000360569	SCP2	6342	86	196
BRD-K98763141	niflumic-acid	4488	CIDs00004488	9606.ENSP00000360569	SCP2	6342	86	196
BRD-A04020513	l-buthionine-sulfoximine	21157	CIDs00021157	9606.ENSP00000216117	HMOX1	3162	413	195
BRD-A08062015	methyl-testosterone	4160	CIDm00004160	9606.ENSP00000359740	ZNF451	26036	738	195
BRD-A19232309	1,2-propylene-glycol	1030	CIDs00001030	9606.ENSP00000305372	ADRB2	154	553	195
BRD-A23723433	paclitaxel	4666	CIDm00004666	9606.ENSP00000236671	CTSD	1509	25	195
BRD-A28940325	trichlormethiazide	5560	CIDm00005560	9606.ENSP00000254442	WDR7	23335	761	195
BRD-A28940325	trichlormethiazide	5560	CIDs00005560	9606.ENSP00000254442	WDR7	23335	761	195
BRD-A41451487	PK-11195	1345	CIDm00001345	9606.ENSP00000265148	CENPE	1062	505	195
BRD-A41451487	PK-11195	1345	CIDm00001345	9606.ENSP00000356319	KIF14	9928	556	195
BRD-A41451487	PK-11195	1345	CIDm00001345	9606.ENSP00000361298	KIF2C	11004	657	195
BRD-A41451487	PK-11195	1345	CIDm00001345	9606.ENSP00000378356	KIF20A	10112	897	195
BRD-A41451487	PK-11195	1345	CIDm00001345	9606.ENSP00000393379	KIF5C	3800	340	195
BRD-A41451487	PK-11195	1345	CIDs00001345	9606.ENSP00000265148	CENPE	1062	505	195
BRD-A41451487	PK-11195	1345	CIDs00001345	9606.ENSP00000356319	KIF14	9928	556	195
BRD-A41451487	PK-11195	1345	CIDs00001345	9606.ENSP00000361298	KIF2C	11004	657	195
BRD-A41451487	PK-11195	1345	CIDs00001345	9606.ENSP00000378356	KIF20A	10112	897	195
BRD-A41451487	PK-11195	1345	CIDs00001345	9606.ENSP00000393379	KIF5C	3800	340	195
BRD-A58955223	sulforaphane	5350	CIDm00005350	9606.ENSP00000430432	HDAC2	3066	155	195
BRD-A58955223	sulforaphane	5350	CIDs00005350	9606.ENSP00000430432	HDAC2	3066	155	195
BRD-A70449690	forskolin	3413	CIDm00003413	9606.ENSP00000264709	DNMT3A	1788	881	195
BRD-A76019558	ketoconazole	3823	CIDs00003823	9606.ENSP00000286648	DCK	1633	368	195
BRD-A80638690	floxuridine	3363	CIDs00003363	9606.ENSP00000227507	CCND1	595	610	195
BRD-A84066268	BRD-A84066268	5303	CIDm00005303	9606.ENSP00000005257	RALA	5898	796	195
BRD-A93269281	clopidogrel	2806	CIDm00002806	9606.ENSP00000216392	PYGL	5836	321	195
BRD-K00337317	NU-7441	11327430	CIDm11327430	9606.ENSP00000405726	CDC45	8318	446	195
BRD-K00337317	NU-7441	11327430	CIDs11327430	9606.ENSP00000405726	CDC45	8318	446	195
BRD-K02965346	SU-11274	9549297	CIDm09549297	9606.ENSP00000001008	FKBP4	2288	41	195
BRD-K02965346	SU-11274	9549297	CIDs09549297	9606.ENSP00000001008	FKBP4	2288	41	195
BRD-K03816923	rottlerin	5281847	CIDs05281847	9606.ENSP00000216780	PCK2	5106	299	195
BRD-K06926592	tretinoin	444795	CIDs00444795	9606.ENSP00000270139	IFNAR1	3454	449	195
BRD-K09471561	levofloxacin	149096	CIDs00149096	9606.ENSP00000326119	PMAIP1	5366	452	195
BRD-K11433652	aspirin	2244	CIDm00002244	9606.ENSP00000354394	STAT1	6772	40	195
BRD-K11433652	aspirin	2244	CIDs00002244	9606.ENSP00000354394	STAT1	6772	40	195
BRD-K15567837	clopamide	12492	CIDs00012492	9606.ENSP00000354573	MACF1	23499	604	195
BRD-K17084514	diethylstilbestrol	448537	CIDs00448537	9606.ENSP00000336701	RAD51C	5889	549	195
BRD-K24844714	fluorouracil	3385	CIDm00003385	9606.ENSP00000296412	ADH5	128	616	195
BRD-K24844714	fluorouracil	3385	CIDs00003385	9606.ENSP00000296412	ADH5	128	616	195
BRD-K26521938	dinoprostone	5280360	CIDs05280360	9606.ENSP00000252486	APOE	348	384	195
BRD-K27721098	clopidogrel	60606	CIDs00060606	9606.ENSP00000216392	PYGL	5836	321	195
BRD-K30114692	methenamine	4101	CIDm00004101	9606.ENSP00000225831	CCL2	6347	809	195
BRD-K30114692	methenamine	4101	CIDs00004101	9606.ENSP00000225831	CCL2	6347	809	195
BRD-K30466858	ellagic-acid	5281855	CIDm05281855	9606.ENSP00000369899	RRAGA	10670	125	195
BRD-K30466858	ellagic-acid	5281855	CIDs05281855	9606.ENSP00000369899	RRAGA	10670	125	195
BRD-K34411947	streptozotocin	29327	CIDs00029327	9606.ENSP00000340874	MEF2C	4208	590	195
BRD-K34411947	streptozotocin	29327	CIDs00029327	9606.ENSP00000360266	JUN	3725	100	195
BRD-K35430135	SR-59230A	5311452	CIDs05311452	9606.ENSP00000388910	NFATC4	4776	543	195
BRD-K37720887	SB-525334	9967941	CIDm09967941	9606.ENSP00000211287	MAPK13	5603	685	195
BRD-K37720887	SB-525334	9967941	CIDs09967941	9606.ENSP00000211287	MAPK13	5603	685	195
BRD-K40530731	hyoscyamine	154417	CIDs00154417	9606.ENSP00000360966	SLC2A6	11182	938	195
BRD-K42629487	BRD-K42629487	2936384	CIDm02936384	9606.ENSP00000312999	GNAI2	2771	53	195
BRD-K42629487	BRD-K42629487	2936384	CIDs02936384	9606.ENSP00000312999	GNAI2	2771	53	195
BRD-K43014159	BRD-K43014159	514186	CIDm00514186	9606.ENSP00000340019	HSPD1	3329	31	195
BRD-K43014159	BRD-K43014159	514186	CIDs00514186	9606.ENSP00000340019	HSPD1	3329	31	195
BRD-K47943470	tyrphostin-51	5328807	CIDs05328807	9606.ENSP00000222812	STX1A	6804	481	195
BRD-K47943470	tyrphostin-51	5328807	CIDs05328807	9606.ENSP00000317714	STX4	6810	398	195
BRD-K53595844	phenoxazine	67278	CIDm00067278	9606.ENSP00000340874	MEF2C	4208	590	195
BRD-K53595844	phenoxazine	67278	CIDs00067278	9606.ENSP00000340874	MEF2C	4208	590	195
BRD-K54472332	elvitegravir	5277135	CIDm05277135	9606.ENSP00000400175	RHOA	387	5	195
