pert_id	pert_iname	gene_symbol	entrez	gene_idx	chembl	chembl_actions	chembl_direct	stitch_score	evidence
BRD-K82143716	flucytosine	SLC5A6	8884	441	0		0	160	stitch
BRD-K82143716	flucytosine	MAPK13	5603	685	0		0	157	stitch
BRD-K82164249	andarine	RPA1	6117	108	0		0	340	stitch
BRD-K82164249	andarine	RASA1	5921	262	0		0	184	stitch
BRD-K82164249	andarine	CTSD	1509	25	0		0	177	stitch
BRD-K82164249	andarine	HSPD1	3329	31	0		0	152	stitch
BRD-K82206012	BRD-K82206012	OXA1L	5018	612	0		0	196	stitch
BRD-K82216340	medroxyprogesterone	NR3C1	2908	807	0		0	959	stitch_high
BRD-K82216340	medroxyprogesterone	TP53	7157	139	0		0	838	stitch_high
BRD-K82216340	medroxyprogesterone	CCL2	6347	809	0		0	816	stitch_high
BRD-K82216340	medroxyprogesterone	GATA3	2625	671	0		0	800	stitch_high
BRD-K82216340	medroxyprogesterone	PPARG	5468	600	0		0	532	stitch
BRD-K82216340	medroxyprogesterone	PPARD	5467	973	0		0	532	stitch
BRD-K82216340	medroxyprogesterone	NR2F6	2063	649	0		0	532	stitch
BRD-K82216340	medroxyprogesterone	GRN	2896	19	0		0	453	stitch
BRD-K82216340	medroxyprogesterone	CCND1	595	610	0		0	386	stitch
BRD-K82216340	medroxyprogesterone	CDK2	1017	450	0		0	338	stitch
BRD-K82216340	medroxyprogesterone	SCP2	6342	86	0		0	330	stitch
BRD-K82216340	medroxyprogesterone	AURKA	6790	443	0		0	321	stitch
BRD-K82216340	medroxyprogesterone	PGRMC1	10857	63	0		0	305	stitch
BRD-K82216340	medroxyprogesterone	RB1	5925	341	0		0	300	stitch
BRD-K82216340	medroxyprogesterone	IL1B	3553	508	0		0	296	stitch
BRD-K82216340	medroxyprogesterone	CDKN1B	1027	637	0		0	295	stitch
BRD-K82216340	medroxyprogesterone	SOX4	6659	95	0		0	293	stitch
BRD-K82216340	medroxyprogesterone	SERPINE1	5054	253	0		0	275	stitch
BRD-K82216340	medroxyprogesterone	HOXA10	3206	771	0		0	272	stitch
BRD-K82216340	medroxyprogesterone	PTGS2	5743	482	0		0	231	stitch
BRD-K82216340	medroxyprogesterone	ITGB5	3693	64	0		0	227	stitch
BRD-K82216340	medroxyprogesterone	NCOA3	8202	583	0		0	226	stitch
BRD-K82216340	medroxyprogesterone	FOS	2353	642	0		0	222	stitch
BRD-K82216340	medroxyprogesterone	MMP1	4312	461	0		0	216	stitch
BRD-K82216340	medroxyprogesterone	HPRT1	3251	300	0		0	215	stitch
BRD-K82216340	medroxyprogesterone	FZD1	8321	458	0		0	200	stitch
BRD-K82216340	medroxyprogesterone	ERBB2	2064	810	0		0	170	stitch
BRD-K82216340	medroxyprogesterone	LIPA	3988	157	0		0	166	stitch
BRD-K82216340	medroxyprogesterone	CD40	958	513	0		0	164	stitch
BRD-K82216340	medroxyprogesterone	PDHX	8050	330	0		0	159	stitch
BRD-K82216340	medroxyprogesterone	PRCP	5547	103	0		0	159	stitch
BRD-K82216340	medroxyprogesterone	YME1L1	10730	87	0		0	156	stitch
BRD-K82216340	medroxyprogesterone	HOXA5	3202	786	0		0	153	stitch
BRD-K82216340	medroxyprogesterone	EGF	1950	555	0		0	152	stitch
BRD-K82216340	medroxyprogesterone	TGFBR2	7048	576	0		0	150	stitch
BRD-K82216340	medroxyprogesterone	NFE2L2	4780	66	0		0	150	stitch
BRD-K82216340	medroxyprogesterone	SPP1	6696	681	0		0	150	stitch
BRD-K82216340	medroxyprogesterone	CTSD	1509	25	0		0	150	stitch
BRD-K82216340	medroxyprogesterone	TGFB3	7043	677	0		0	150	stitch
BRD-K82216340	medroxyprogesterone	EZH2	2146	379	0		0	150	stitch
BRD-K82225283	isosorbide	DYNLT3	6990	369	0		0	201	stitch
BRD-K82225283	isosorbide	RBKS	64080	920	0		0	200	stitch
BRD-K82225283	isosorbide	DHDDS	79947	885	0		0	200	stitch
BRD-K82225283	isosorbide	BMP4	652	703	0		0	179	stitch
BRD-K82225283	isosorbide	COL4A1	1282	711	0		0	150	stitch
BRD-K82234479	tramiprosate	APP	351	11	1	STABILISER	1		chembl
BRD-K82255054	propofol	CASP3	836	284	0		0	826	stitch_high
BRD-K82255054	propofol	FOS	2353	642	0		0	819	stitch_high
BRD-K82255054	propofol	HMOX1	3162	413	0		0	818	stitch_high
BRD-K82255054	propofol	NOS3	4846	536	0		0	804	stitch_high
BRD-K82255054	propofol	CYCS	54205	621	0		0	800	stitch_high
BRD-K82255054	propofol	STAT3	6774	626	0		0	800	stitch_high
BRD-K82255054	propofol	MMP2	4313	56	0		0	800	stitch_high
BRD-K82255054	propofol	NFE2L2	4780	66	0		0	800	stitch_high
BRD-K82255054	propofol	NR3C1	2908	807	0		0	784	stitch_high
BRD-K82255054	propofol	ASCC3	10973	754	0		0	457	stitch
BRD-K82255054	propofol	PPARG	5468	600	0		0	323	stitch
BRD-K82255054	propofol	NR2F6	2063	649	0		0	323	stitch
BRD-K82255054	propofol	PPARD	5467	973	0		0	323	stitch
BRD-K82255054	propofol	SERPINE1	5054	253	0		0	320	stitch
BRD-K82255054	propofol	ANXA7	310	680	0		0	250	stitch
BRD-K82255054	propofol	SNAP25	6616	241	0		0	202	stitch
BRD-K82255054	propofol	TRAK2	66008	193	0		0	199	stitch
BRD-K82255054	propofol	HSPA4	3308	699	0		0	182	stitch
BRD-K82255054	propofol	HSPA1A	3303	30	0		0	182	stitch
BRD-K82255054	propofol	CAT	847	96	0		0	150	stitch
BRD-K82261406	anisomycin	MAPKAPK2	9261	98	0		0	173	stitch
BRD-K82261406	anisomycin	DNMT1	1786	132	0		0	159	stitch
BRD-K82357231	desloratadine	STAT3	6774	626	0		0	800	stitch_high
BRD-K82357231	desloratadine	IGHMBP2	3508	806	0		0	159	stitch
BRD-K82357231	desloratadine	MAPKAPK2	9261	98	0		0	155	stitch
BRD-K82522873	N6022	ADH5	128	616	1	INHIBITOR	1		chembl
BRD-K82562631	tolmetin	PTGS2	5743	482	1	INHIBITOR	1		chembl
BRD-K82580504	BRD-K82580504	STAT3	6774	626	0		0	365	stitch
BRD-K82688027	RG-13022	EGFR	1956	173	0		0	427	stitch
BRD-K82731415	olomoucine	CDK2	1017	450	0		0	975	stitch_high
BRD-K82731415	olomoucine	CDK1	983	353	0		0	891	stitch_high
BRD-K82731415	olomoucine	CTSL	1514	185	0		0	843	stitch_high
BRD-K82731415	olomoucine	CCL2	6347	809	0		0	800	stitch_high
BRD-K82731415	olomoucine	MAPK13	5603	685	0		0	602	stitch
BRD-K82731415	olomoucine	PLK1	5347	207	0		0	314	stitch
BRD-K82731415	olomoucine	CCNA1	8900	544	0		0	297	stitch
BRD-K82731415	olomoucine	CCNF	899	492	0		0	297	stitch
BRD-K82731415	olomoucine	CCNB1	891	798	0		0	251	stitch
BRD-K82731415	olomoucine	VGLL4	9686	730	0		0	218	stitch
BRD-K82731415	olomoucine	CDK4	1019	209	0		0	190	stitch
BRD-K82731415	olomoucine	CASP2	835	593	0		0	180	stitch
BRD-K82731415	olomoucine	CCNB2	9133	270	0		0	172	stitch
BRD-K82731415	olomoucine	CDK7	1022	701	0		0	169	stitch
BRD-K82731415	olomoucine	PTK2	5747	615	0		0	169	stitch
BRD-K82731415	olomoucine	E2F2	1870	569	0		0	168	stitch
BRD-K82731415	olomoucine	TOP2A	7153	82	0		0	159	stitch
BRD-K82731415	olomoucine	ABL1	25	192	0		0	159	stitch
BRD-K82731415	olomoucine	RB1	5925	341	0		0	150	stitch
BRD-K82746043	navitoclax	CASP3	836	284	0		0	834	stitch_high
BRD-K82746043	navitoclax	CFLAR	8837	683	0		0	441	stitch
BRD-K82746043	navitoclax	PMAIP1	5366	452	0		0	429	stitch
BRD-K82746043	navitoclax	CASP10	843	530	0		0	383	stitch
BRD-K82746043	navitoclax	CASP7	840	572	0		0	383	stitch
BRD-K82746043	navitoclax	CASP2	835	593	0		0	383	stitch
BRD-K82746043	navitoclax	AURKA	6790	443	0		0	234	stitch
BRD-K82746043	navitoclax	PPIC	5480	465	0		0	213	stitch
BRD-K82746043	navitoclax	TP53BP2	7159	337	0		0	197	stitch
BRD-K82746043	navitoclax	PPP1R13B	23368	808	0		0	178	stitch
BRD-K82746043	navitoclax	BIRC5	332	187	0		0	175	stitch
BRD-K82746043	navitoclax	CYCS	54205	621	0		0	169	stitch
BRD-K82746043	navitoclax	TP53	7157	139	0		0	168	stitch
BRD-K82746043	navitoclax	PAK1	5058	673	0		0	166	stitch
BRD-K82746043	navitoclax	CDC25A	993	478	0		0	162	stitch
BRD-K82746043	navitoclax	BCL2	596	415	1	INHIBITOR	1		chembl
BRD-K82795137	loratadine	ICAM1	3383	257	0		0	911	stitch_high
BRD-K82795137	loratadine	CASP7	840	572	0		0	700	stitch_high
BRD-K82795137	loratadine	CASP3	836	284	0		0	700	stitch_high
BRD-K82795137	loratadine	SMAD3	4088	524	0		0	272	stitch
BRD-K82795137	loratadine	HPRT1	3251	300	0		0	211	stitch
BRD-K82795137	loratadine	TP53	7157	139	0		0	194	stitch
BRD-K82795137	loratadine	RPS6KA1	6195	383	0		0	179	stitch
BRD-K82795137	loratadine	TICAM1	148022	773	0		0	172	stitch
BRD-K82795137	loratadine	RPS6	6194	9	0		0	150	stitch
BRD-K82818427	batimastat	MMP2	4313	56	0		0	915	stitch_high
BRD-K82818427	batimastat	MMP1	4312	461	0		0	904	stitch_high
BRD-K82818427	batimastat	TIMP2	7077	345	0		0	789	stitch_high
BRD-K82818427	batimastat	MEF2C	4208	590	0		0	327	stitch
BRD-K82818427	batimastat	ICAM1	3383	257	0		0	236	stitch
BRD-K82818427	batimastat	ICAM3	3385	496	0		0	204	stitch
BRD-K82818427	batimastat	ADAM10	102	251	0		0	172	stitch
BRD-K82818427	batimastat	CALM3	808	15	0		0	155	stitch
BRD-K82823076	Ro-15-4513	ATP11B	23200	737	0		0	191	stitch
BRD-K82865713	prostaglandin-b2	TXNRD1	7296	80	0		0	252	stitch
BRD-K82865713	prostaglandin-b2	GFOD1	54438	934	0		0	229	stitch
BRD-K82865713	prostaglandin-b2	PTGS2	5743	482	0		0	202	stitch
BRD-K82865713	prostaglandin-b2	XPNPEP1	7511	630	0		0	179	stitch
BRD-K82865713	prostaglandin-b2	PLA2G4A	5321	688	0		0	177	stitch
BRD-K82924899	IWP-2	BMP4	652	703	0		0	828	stitch_high
BRD-K82924899	IWP-2	SOX2	6657	785	0		0	817	stitch_high
BRD-K82924899	IWP-2	FZD7	8324	417	0		0	156	stitch
BRD-K82924899	IWP-2	FZD1	8321	458	0		0	156	stitch
BRD-K82928847	ACY-1215	HDAC6	10013	566	1	INHIBITOR	1		chembl
BRD-K82941592	rosuvastatin	HMGCR	3156	244	1	INHIBITOR	1		chembl
BRD-K82983861	GW-0742	PPARD	5467	973	0		0	984	stitch_high
BRD-K82983861	GW-0742	RHOA	387	5	0		0	843	stitch_high
BRD-K82983861	GW-0742	CCL2	6347	809	0		0	818	stitch_high
BRD-K82983861	GW-0742	NOS3	4846	536	0		0	700	stitch_high
BRD-K82983861	GW-0742	PPARG	5468	600	0		0	632	stitch
BRD-K82983861	GW-0742	NR2F6	2063	649	0		0	332	stitch
BRD-K82983861	GW-0742	NR3C1	2908	807	0		0	332	stitch
BRD-K82983861	GW-0742	PDS5A	23244	718	0		0	180	stitch
BRD-K83144676	olmesartan	MMP2	4313	56	0		0	800	stitch_high
BRD-K83144676	olmesartan	SERPINE1	5054	253	0		0	402	stitch
BRD-K83144676	olmesartan	TBXA2R	6915	970	0		0	393	stitch
BRD-K83144676	olmesartan	ADRB2	154	553	0		0	393	stitch
BRD-K83144676	olmesartan	CXCR4	7852	710	0		0	393	stitch
BRD-K83144676	olmesartan	SCARB1	949	151	0		0	269	stitch
BRD-K83144676	olmesartan	CCL2	6347	809	0		0	218	stitch
BRD-K83144676	olmesartan	TLR4	7099	944	0		0	194	stitch
BRD-K83589469	BRD-K83589469	GAA	2548	295	0		0	373	stitch
BRD-K83699324	NMS-1286937	PLK1	5347	207	1	INHIBITOR	1		chembl
BRD-K83837640	JNJ-26481585	USP7	7874	104	0		0	179	stitch
BRD-K83837640	JNJ-26481585	GNAI2	2771	53	0		0	152	stitch
BRD-K83837640	JNJ-26481585	HDAC2	3066	155	1	INHIBITOR	1		chembl
BRD-K83837640	JNJ-26481585	HDAC6	10013	566	1	INHIBITOR	1		chembl
BRD-K83896451	glutamine	PSMD2	5708	36	0		0	911	stitch_high
BRD-K83896451	glutamine	PSMB10	5699	260	0		0	907	stitch_high
BRD-K83896451	glutamine	PSMD9	5715	584	0		0	900	stitch_high
BRD-K83896451	glutamine	PSMD10	5716	928	0		0	900	stitch_high
BRD-K83896451	glutamine	CNDP2	55748	819	0		0	900	stitch_high
BRD-K83896451	glutamine	BLMH	642	197	0		0	900	stitch_high
BRD-K83896451	glutamine	PSME2	5721	142	0		0	900	stitch_high
BRD-K83896451	glutamine	PSME1	5720	33	0		0	900	stitch_high
BRD-K83896451	glutamine	NOS3	4846	536	0		0	711	stitch_high
BRD-K83896451	glutamine	HSPA4	3308	699	0		0	677	stitch
BRD-K83896451	glutamine	NR3C1	2908	807	0		0	657	stitch
BRD-K83896451	glutamine	TP53	7157	139	0		0	633	stitch
BRD-K83896451	glutamine	HSPA1A	3303	30	0		0	630	stitch
BRD-K83896451	glutamine	DNAJB1	3337	17	0		0	628	stitch
BRD-K83896451	glutamine	EGF	1950	555	0		0	584	stitch
BRD-K83896451	glutamine	CAT	847	96	0		0	558	stitch
BRD-K83896451	glutamine	CASP3	836	284	0		0	528	stitch
BRD-K83896451	glutamine	JUN	3725	100	0		0	511	stitch
BRD-K83896451	glutamine	TBP	6908	342	0		0	481	stitch
BRD-K83896451	glutamine	TLR4	7099	944	0		0	478	stitch
BRD-K83896451	glutamine	STUB1	10273	840	0		0	444	stitch
BRD-K83896451	glutamine	ERBB2	2064	810	0		0	442	stitch
BRD-K83896451	glutamine	CYCS	54205	621	0		0	413	stitch
BRD-K83896451	glutamine	APOE	348	384	0		0	407	stitch
BRD-K83896451	glutamine	UBE2J1	51465	828	0		0	404	stitch
BRD-K83896451	glutamine	CDK2	1017	450	0		0	399	stitch
BRD-K83896451	glutamine	EGFR	1956	173	0		0	391	stitch
BRD-K83896451	glutamine	CCL2	6347	809	0		0	385	stitch
BRD-K83896451	glutamine	CCND1	595	610	0		0	373	stitch
BRD-K83896451	glutamine	IL1B	3553	508	0		0	372	stitch
BRD-K83896451	glutamine	CXCR4	7852	710	0		0	372	stitch
BRD-K83896451	glutamine	AMDHD2	51005	915	0		0	357	stitch
BRD-K83896451	glutamine	FOXO3	2309	447	0		0	347	stitch
BRD-K83896451	glutamine	CD44	960	463	0		0	343	stitch
BRD-K83896451	glutamine	CD40	958	513	0		0	343	stitch
BRD-K83896451	glutamine	SOX2	6657	785	0		0	343	stitch
BRD-K83896451	glutamine	EGR1	1958	130	0		0	342	stitch
BRD-K83896451	glutamine	TOR1A	1861	219	0		0	341	stitch
BRD-K83896451	glutamine	CREB1	1385	454	0		0	340	stitch
BRD-K83896451	glutamine	DECR1	1666	233	0		0	340	stitch
BRD-K83896451	glutamine	TOP2A	7153	82	0		0	338	stitch
BRD-K83896451	glutamine	BECN1	8678	624	0		0	334	stitch
BRD-K83896451	glutamine	RHOA	387	5	0		0	333	stitch
BRD-K83896451	glutamine	PARP1	142	605	0		0	325	stitch
BRD-K83896451	glutamine	PPARG	5468	600	0		0	325	stitch
BRD-K83896451	glutamine	FOXO4	4303	527	0		0	323	stitch
BRD-K83896451	glutamine	HSPB1	3315	156	0		0	321	stitch
BRD-K83896451	glutamine	STAT3	6774	626	0		0	320	stitch
BRD-K83896451	glutamine	HPRT1	3251	300	0		0	313	stitch
BRD-K83896451	glutamine	APP	351	11	0		0	311	stitch
BRD-K83896451	glutamine	DCTD	1635	116	0		0	311	stitch
BRD-K83896451	glutamine	NFKBIA	4792	105	0		0	303	stitch
BRD-K83896451	glutamine	ELAVL1	1994	137	0		0	298	stitch
BRD-K83896451	glutamine	TSTA3	7264	972	0		0	292	stitch
BRD-K83896451	glutamine	NSDHL	50814	801	0		0	292	stitch
BRD-K83896451	glutamine	GATA3	2625	671	0		0	289	stitch
BRD-K83896451	glutamine	PTPN1	5770	272	0		0	288	stitch
BRD-K83896451	glutamine	NRAS	4893	258	0		0	286	stitch
BRD-K83896451	glutamine	SQSTM1	8878	102	0		0	285	stitch
BRD-K83896451	glutamine	BRCA1	672	466	0		0	279	stitch
BRD-K83896451	glutamine	ME2	4200	690	0		0	279	stitch
BRD-K83896451	glutamine	KIT	3815	506	0		0	278	stitch
BRD-K83896451	glutamine	STAT1	6772	40	0		0	277	stitch
BRD-K83896451	glutamine	ICAM1	3383	257	0		0	276	stitch
BRD-K83896451	glutamine	CDKN1B	1027	637	0		0	273	stitch
BRD-K83896451	glutamine	TERT	7015	574	0		0	272	stitch
BRD-K83896451	glutamine	DCK	1633	368	0		0	268	stitch
BRD-K83896451	glutamine	FOS	2353	642	0		0	265	stitch
BRD-K83896451	glutamine	HDAC2	3066	155	0		0	262	stitch
BRD-K83896451	glutamine	ERBB3	2065	234	0		0	256	stitch
BRD-K83896451	glutamine	PCK2	5106	299	0		0	247	stitch
BRD-K83896451	glutamine	RPS6KA1	6195	383	0		0	246	stitch
BRD-K83896451	glutamine	PAK1	5058	673	0		0	236	stitch
BRD-K83896451	glutamine	CHEK2	11200	692	0		0	236	stitch
BRD-K83896451	glutamine	GATA2	2624	676	0		0	235	stitch
BRD-K83896451	glutamine	BMP4	652	703	0		0	232	stitch
BRD-K83896451	glutamine	PFKL	5211	62	0		0	231	stitch
BRD-K83896451	glutamine	CDK4	1019	209	0		0	230	stitch
BRD-K83896451	glutamine	RAC2	5880	578	0		0	224	stitch
BRD-K83896451	glutamine	NCOA3	8202	583	0		0	223	stitch
BRD-K83896451	glutamine	AXIN1	8312	757	0		0	220	stitch
BRD-K83896451	glutamine	GRN	2896	19	0		0	217	stitch
BRD-K83896451	glutamine	PIK3CA	5290	455	0		0	216	stitch
BRD-K83896451	glutamine	SCARB1	949	151	0		0	215	stitch
BRD-K83896451	glutamine	STAT5B	6777	501	0		0	214	stitch
BRD-K83896451	glutamine	MMP2	4313	56	0		0	214	stitch
BRD-K83896451	glutamine	PTGS2	5743	482	0		0	214	stitch
BRD-K83896451	glutamine	PIK3C3	5289	453	0		0	213	stitch
BRD-K83896451	glutamine	FYN	2534	686	0		0	212	stitch
BRD-K83896451	glutamine	CDK1	983	353	0		0	212	stitch
BRD-K83896451	glutamine	SDHB	6390	261	0		0	211	stitch
BRD-K83896451	glutamine	CDH3	1001	360	0		0	211	stitch
BRD-K83896451	glutamine	ATG3	64422	952	0		0	211	stitch
BRD-K83896451	glutamine	EIF4EBP1	1978	955	0		0	209	stitch
BRD-K83896451	glutamine	CDC25A	993	478	0		0	208	stitch
BRD-K83896451	glutamine	MBNL1	4154	67	0		0	207	stitch
BRD-K83896451	glutamine	CCNB1	891	798	0		0	203	stitch
BRD-K83896451	glutamine	IKBKB	3551	653	0		0	203	stitch
BRD-K83896451	glutamine	AGL	178	402	0		0	201	stitch
BRD-K83896451	glutamine	LIG1	3978	275	0		0	200	stitch
BRD-K83896451	glutamine	CEBPA	1050	438	0		0	200	stitch
BRD-K83896451	glutamine	RUVBL1	8607	122	0		0	196	stitch
BRD-K83896451	glutamine	SENP6	26054	215	0		0	196	stitch
BRD-K83896451	glutamine	CASP10	843	530	0		0	195	stitch
BRD-K83896451	glutamine	KIF20A	10112	897	0		0	195	stitch
BRD-K83896451	glutamine	SYK	6850	581	0		0	194	stitch
BRD-K83896451	glutamine	SMC3	9126	647	0		0	194	stitch
BRD-K83896451	glutamine	ADGRE5	976	310	0		0	193	stitch
BRD-K83896451	glutamine	PTK2	5747	615	0		0	190	stitch
BRD-K83896451	glutamine	COL4A1	1282	711	0		0	190	stitch
BRD-K83896451	glutamine	PRKAG2	51422	870	0		0	190	stitch
BRD-K83896451	glutamine	TRAK2	66008	193	0		0	185	stitch
BRD-K83896451	glutamine	TLE1	7088	356	0		0	185	stitch
BRD-K83896451	glutamine	RB1	5925	341	0		0	183	stitch
BRD-K83896451	glutamine	EPHA3	2042	550	0		0	182	stitch
BRD-K83896451	glutamine	P4HTM	54681	968	0		0	181	stitch
BRD-K83896451	glutamine	CDK6	1021	570	0		0	180	stitch
BRD-K83896451	glutamine	XBP1	7494	18	0		0	179	stitch
BRD-K83896451	glutamine	RELB	5971	519	0		0	179	stitch
BRD-K83896451	glutamine	HMOX1	3162	413	0		0	177	stitch
BRD-K83896451	glutamine	DNMT1	1786	132	0		0	176	stitch
BRD-K83896451	glutamine	VAPB	9217	246	0		0	176	stitch
BRD-K83896451	glutamine	CFLAR	8837	683	0		0	176	stitch
BRD-K83896451	glutamine	UBQLN2	29978	803	0		0	176	stitch
BRD-K83896451	glutamine	ATF6	22926	434	0		0	175	stitch
BRD-K83896451	glutamine	CASP7	840	572	0		0	175	stitch
BRD-K83896451	glutamine	ANXA7	310	680	0		0	174	stitch
BRD-K83896451	glutamine	PLK1	5347	207	0		0	174	stitch
BRD-K83896451	glutamine	SPP1	6696	681	0		0	173	stitch
BRD-K83896451	glutamine	OXCT1	5019	287	0		0	172	stitch
BRD-K83896451	glutamine	THAP11	57215	764	0		0	172	stitch
BRD-K83896451	glutamine	LYN	4067	695	0		0	172	stitch
BRD-K83896451	glutamine	BAX	581	599	0		0	172	stitch
BRD-K83896451	glutamine	EZH2	2146	379	0		0	171	stitch
BRD-K83896451	glutamine	SMAD3	4088	524	0		0	170	stitch
BRD-K83896451	glutamine	ABL1	25	192	0		0	169	stitch
BRD-K83896451	glutamine	GADD45A	1647	419	0		0	169	stitch
BRD-K83896451	glutamine	SERPINE1	5054	253	0		0	169	stitch
BRD-K83896451	glutamine	TP53BP1	7158	328	0		0	169	stitch
BRD-K83896451	glutamine	MMP1	4312	461	0		0	169	stitch
BRD-K83896451	glutamine	CTSD	1509	25	0		0	169	stitch
BRD-K83896451	glutamine	PNKP	11284	909	0		0	169	stitch
BRD-K83896451	glutamine	ETS1	2113	797	0		0	169	stitch
BRD-K83896451	glutamine	IFNAR1	3454	449	0		0	169	stitch
BRD-K83896451	glutamine	ITGAE	3682	507	0		0	169	stitch
BRD-K83896451	glutamine	PMAIP1	5366	452	0		0	168	stitch
BRD-K83896451	glutamine	SHC1	6464	101	0		0	168	stitch
BRD-K83896451	glutamine	IQGAP1	8826	29	0		0	167	stitch
BRD-K83896451	glutamine	RPS6	6194	9	0		0	166	stitch
BRD-K83896451	glutamine	LSM5	23658	707	0		0	165	stitch
BRD-K83896451	glutamine	COL1A1	1277	214	0		0	165	stitch
BRD-K83896451	glutamine	DNMT3A	1788	881	0		0	165	stitch
BRD-K83896451	glutamine	HSPD1	3329	31	0		0	165	stitch
BRD-K83896451	glutamine	CTTN	2017	791	0		0	164	stitch
BRD-K83896451	glutamine	FKBP4	2288	41	0		0	164	stitch
BRD-K83896451	glutamine	USP22	23326	10	0		0	161	stitch
BRD-K83896451	glutamine	DERA	51071	855	0		0	161	stitch
BRD-K83896451	glutamine	CCND3	896	133	0		0	155	stitch
BRD-K83896451	glutamine	NFKBIB	4793	790	0		0	155	stitch
BRD-K83896451	glutamine	SIRT3	23410	958	0		0	154	stitch
BRD-K83896451	glutamine	RHEB	6009	97	0		0	154	stitch
BRD-K83896451	glutamine	CXCL2	2920	678	0		0	153	stitch
BRD-K83896451	glutamine	FGFR2	2263	409	0		0	152	stitch
BRD-K83896451	glutamine	MEF2C	4208	590	0		0	152	stitch
BRD-K83896451	glutamine	CASP2	835	593	0		0	150	stitch
BRD-K83896451	glutamine	TGFBR2	7048	576	0		0	150	stitch
BRD-K83963101	MLN-8054	AURKA	6790	443	1	INHIBITOR	1	997	chembl+stitch_high
BRD-K83963101	MLN-8054	CHEK2	11200	692	0		0	292	stitch
BRD-K83963101	MLN-8054	ABL1	25	192	0		0	261	stitch
BRD-K83963101	MLN-8054	FUT1	2523	552	0		0	257	stitch
BRD-K83963101	MLN-8054	TP53	7157	139	0		0	234	stitch
BRD-K83963101	MLN-8054	LYN	4067	695	0		0	221	stitch
BRD-K83963101	MLN-8054	GATA2	2624	676	0		0	193	stitch
BRD-K83963101	MLN-8054	GATA3	2625	671	0		0	193	stitch
BRD-K83963101	MLN-8054	RPA1	6117	108	0		0	188	stitch
BRD-K83963101	MLN-8054	PCM1	5108	196	0		0	178	stitch
BRD-K83963101	MLN-8054	EGFR	1956	173	0		0	166	stitch
BRD-K83963101	MLN-8054	CLTB	1212	515	0		0	165	stitch
BRD-K83988098	alvespimycin	HSPA4	3308	699	0		0	870	stitch_high
BRD-K83988098	alvespimycin	EGFR	1956	173	0		0	829	stitch_high
BRD-K83988098	alvespimycin	HSPB1	3315	156	0		0	823	stitch_high
BRD-K83988098	alvespimycin	ERBB2	2064	810	0		0	527	stitch
BRD-K83988098	alvespimycin	TRAP1	10131	91	0		0	442	stitch
BRD-K83988098	alvespimycin	DNAJB1	3337	17	0		0	397	stitch
BRD-K83988098	alvespimycin	CDK4	1019	209	0		0	237	stitch
BRD-K83988098	alvespimycin	CASP3	836	284	0		0	235	stitch
BRD-K83988098	alvespimycin	CTSL	1514	185	0		0	221	stitch
BRD-K83988098	alvespimycin	CCND1	595	610	0		0	211	stitch
BRD-K83988098	alvespimycin	ADI1	55256	821	0		0	189	stitch
BRD-K83988098	alvespimycin	STAT5B	6777	501	0		0	159	stitch
BRD-K83988098	alvespimycin	IKBKB	3551	653	0		0	157	stitch
BRD-K84036904	testosterone	NR3C1	2908	807	0		0	519	stitch
BRD-K84036904	testosterone	PPARG	5468	600	0		0	352	stitch
BRD-K84036904	testosterone	PPARD	5467	973	0		0	352	stitch
BRD-K84036904	testosterone	NR2F6	2063	649	0		0	352	stitch
BRD-K84036904	testosterone	IGF2R	3482	92	0		0	236	stitch
BRD-K84036904	testosterone	DUSP6	1848	618	0		0	202	stitch
BRD-K84036904	testosterone	DUSP3	1845	110	0		0	202	stitch
BRD-K84036904	testosterone	DUSP4	1846	437	0		0	202	stitch
BRD-K84036904	testosterone	ZNF451	26036	738	0		0	195	stitch
BRD-K84036904	testosterone	PDHX	8050	330	0		0	178	stitch
BRD-K84036904	testosterone	BRCA1	672	466	0		0	167	stitch
BRD-K84036904	testosterone	SPEN	23013	176	0		0	163	stitch
BRD-K84036904	testosterone	EXOSC4	54512	893	0		0	160	stitch
BRD-K84091759	candesartan	SERPINE1	5054	253	0		0	993	stitch_high
BRD-K84091759	candesartan	NOS3	4846	536	0		0	851	stitch_high
BRD-K84091759	candesartan	TLR4	7099	944	0		0	800	stitch_high
BRD-K84091759	candesartan	CXCL2	2920	678	0		0	657	stitch
BRD-K84091759	candesartan	TBXA2R	6915	970	0		0	503	stitch
BRD-K84091759	candesartan	CXCR4	7852	710	0		0	503	stitch
BRD-K84091759	candesartan	ADRB2	154	553	0		0	503	stitch
BRD-K84091759	candesartan	NRIP1	8204	249	0		0	300	stitch
BRD-K84091759	candesartan	EGFR	1956	173	0		0	269	stitch
BRD-K84091759	candesartan	PTK2	5747	615	0		0	249	stitch
BRD-K84091759	candesartan	CTSD	1509	25	0		0	194	stitch
BRD-K84091759	candesartan	PPARG	5468	600	0		0	181	stitch
BRD-K84091759	candesartan	ICAM1	3383	257	0		0	178	stitch
BRD-K84175871	pseudoephedrine	ADRB2	154	553	0		0	800	stitch_high
BRD-K84175871	pseudoephedrine	ATF1	466	967	0		0	800	stitch_high
BRD-K84175871	pseudoephedrine	FOS	2353	642	0		0	800	stitch_high
BRD-K84175871	pseudoephedrine	PRR7	80758	933	0		0	315	stitch
