pert_id	pert_iname	n_sigs	canonical_smiles
BRD-K55013654	lorcaserin	42	C[C@H]1CNCCc2ccc(Cl)cc12
BRD-K55025062	BRD-K55025062	3	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Oc2ccc(C)cc2)OCc3cn(CCCC1=O)nn3
BRD-K55026842	azacitidine	42	Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
BRD-K55030454	BRD-K55030454	5	CCCC(=O)N1C[C@H]2[C@H]([C@@H](CO)N2C(=O)Nc2ccc(F)cc2)c2ccccc12
BRD-K55034111	pefloxacin	15	CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N1CCN(C)CC1
BRD-K55034844	BRD-K55034844	13	COc1cc(cc(OC)c1OC)-c1csc(n1)N1CCC(CC1)C(N)=O
BRD-K55035262	BRD-K55035262	3	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccccc2)OCc3cn(CCCC1=O)nn3
BRD-K55038865	BRD-K55038865	5	COCCNC(=O)c1cc2CN([C@H](CCO)c2c(n1)-c1cccc(c1)C1=CCCC1)[S@](=O)C(C)(C)C
BRD-K55044200	amoxicillin	14	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O
BRD-K55055560	BRD-K55055560	2	OC[C@H]1[C@@H]([C@H]2CN(CC(=O)N12)C(=O)CC1CC1)c1ccc(\C=C\c2ccccc2)cc1
BRD-K55055802	BRD-K55055802	11	CCOC(=O)c1cncn1[C@H](C)c1ccccc1
BRD-K55065943	BRD-K55065943	4	OC[C@@H]1O[C@@H](CCNC(=O)Nc2ccc(cc2)C(F)(F)F)CC[C@H]1NC(=O)c1cccnc1
BRD-K55069932	BRD-K55069932	2	OC[C@@H]1[C@@H]([C@@H]2CN(CC(=O)N12)C(=O)C1CCOCC1)c1ccc(cc1)-c1cccnc1
BRD-K55070890	thiothixene	13	CN(C)S(=O)(=O)c1ccc2Sc3ccccc3\C(=C\CCN3CCNCC3)c2c1
BRD-K55071917	BRD-K55071917	17	COCCCNC(=O)[C@]1(Cc2ccccc2CN=[N+]=[N-])N=C(O[C@@H]1c3ccccc3N=[N+]=[N-])c4ccc(OCCCO)cc4
BRD-K55073475	BRD-K55073475	7	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@@H](C)Oc3ccc(cc3C1=O)N(C)C
BRD-K55077180	BRD-K55077180	13	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccncc2)Oc3ccc(NC(=O)Cc4cn(C)c5ccccc45)cc3C1=O
BRD-K55078218	BRD-K55078218	2	OC[C@H]1O[C@@H](CC(=O)N2CCN(CC2)c2ccccc2)C=C[C@H]1NC(=O)c1ccncc1
BRD-K55082119	BRD-K55082119	4	OC[C@H]1O[C@H](CC(=O)NCc2cccnc2)C[C@H]3[C@@H]1Oc4ccc(NS(=O)(=O)c5ccc(F)cc5)cc34
BRD-K55082668	BRD-K55082668	18	CN1[C@H]2CC[C@@H](CC(=O)NCc3ccc(cc3)-c3ccccc3)O[C@H]2COc2ccc(NC(=O)Cc3cccs3)cc2C1=O
BRD-K55093794	BRD-K55093794	5	COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CCN(CC1)S(C)(=O)=O)C(=O)C1CCOCC1
BRD-K55100062	BRD-K55100062	5	CO[C@H](CN(C)S(=O)(=O)c1cccc(Cl)c1)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(Cl)cc1
BRD-K55106539	BRD-K55106539	2	COC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(=O)c(ccc3[C@@H]2N1C(=O)C1CCC1)-c1ccc(F)cc1
BRD-K55106630	dienestrol	4	CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1
BRD-K55113501	digoxigenin	4	C[C@@]12[C@H](CC[C@]1(O)[C@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1C[C@H]2O)C1=CC(=O)OC1
BRD-K55116708	BRD-K55116708	13	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(=O)Nc3ccccc3N)Oc4c(NC(=O)Nc5ccccc5)cccc4C1=O
BRD-K55127134	fluphenazine	113	OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1
BRD-K55127335	BRD-K55127335	13	COc1ccc(OC)c(c1)c2nnc3SCC(=Nn23)c4ccc(OC(F)F)c(OCC5CC5)c4
BRD-K55129824	BRD-K55129824	4	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)NC2CCCCC2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45
BRD-K55134387	BRD-K55134387	2	C[C@H](NC(=O)C[C@@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)Cc4ccncc4)cc23)[C@@H](CO)O1)c5ccccc5
BRD-K55137639	BRD-K55137639	4	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)Oc3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3CC1=O
BRD-K55139645	BRD-K55139645	8	COc1ccc(C#Cc2ccc3NC(=O)[C@@]4([C@H]([C@H]5N([C@H]4c6ccc(OCCO)cc6)[C@@H]([C@@H](OC5=O)c7ccccc7)c8ccccc8)C(=O)NCC=C)c3c2)cc1
BRD-K55149044	BRD-K55149044	25	CN1[C@@H]2CC[C@H](CC(=O)NCc3ccc(cc3)-c3ccccc3)O[C@@H]2COc2ccc(NC(=O)Cc3cccs3)cc2C1=O
BRD-K55155550	BRD-K55155550	9	CCCNC(=O)N1C[C@@H]2[C@@H]([C@@H](CO)N2C(=O)C1)c1ccc(cc1)-c1ccc(F)cc1
BRD-K55160246	BRD-K55160246	3	CC(C)N(C[C@H]1N[C@H](CO)[C@H]1c1ccc(cc1)-c1ccccc1)C(C)=O
BRD-K55179756	BRD-K55179756	11	C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2)Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc3C1=O
BRD-K55185663	BRD-K55185663	7	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccncc2)OCCCC[C@@H](C)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O
BRD-K55186349	BRD-K55186349	12	[O-][N+](=O)c1ccc(cc1)C(=O)Oc1coc(CSc2ncccn2)cc1=O
BRD-K55187425	ON-01910	162	COc1cc(OC)c(\C=C\S(=O)(=O)Cc2ccc(OC)c(NCC(O)=O)c2)c(OC)c1
BRD-K55187504	BRD-K55187504	2	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cncnc2)Oc3cc(ccc3S1(=O)=O)C4=CCCCC4
BRD-K55191674	benzylpenicillin	65	CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(O)=O
BRD-K55191691	BRD-K55191691	5	C\C=C\c1ccc(cc1)[C@@H]1[C@@H](CO)N2[C@H]1CN(CC2=O)C(=O)Nc1ccc(F)cc1
BRD-K55193076	BRD-K55193076	2	CO[C@H](CN(C)S(=O)(=O)c1ccc(Cl)cc1)[C@@H](C)CN([C@H](C)CO)C(=O)Nc1ccccc1F
BRD-K55194575	BRD-K55194575	12	CN(C)C(=O)c1ccc(cc1)-c1cccc(c1)-c1nc(cc2CN([C@@H](CCO)c12)[S@@](=O)C(C)(C)C)C(=O)NCc1ccccc1
BRD-K55196996	BRD-K55196996	2	CCS(=O)(=O)N1C[C@H]2[C@@H]([C@H](CO)N2C(=O)C1)c1ccc(cc1)C#CC1CCCCC1
BRD-K55197905	BRD-K55197905	2	CO[C@@H]1CN(C)C(=O)c2ccc(NC(C)=O)cc2OC[C@H](C)N(Cc2ccccc2F)C[C@@H]1C
BRD-K55204560	BRD-K55204560	5	COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(C[C@]31CCN(CC1)S(=O)(=O)c1cccc(C)c1)C(=O)Nc1cccc(F)c1
BRD-K55208094	SA-102787	8	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)CCCN(C)C)OCCCC[C@@H](C)Oc2ccc(NC(=O)CCCN(C)C)cc2C1=O
BRD-K55210983	BRD-K55210983	7	CC(C)NC(=O)Nc1ccc2O[C@H](C)CCCCO[C@H](CN(C)CC3CCCCC3)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1
BRD-K55216557	BRD-K55216557	6	CNC[C@H]1Oc2ccc(NS(=O)(=O)c3ccccc3)cc2CC(=O)N(C[C@H]1C)[C@H](C)CO
BRD-K55216615	BRD-K55216615	13	Fc1cccc(F)c1S(=O)(=O)[C@H]2CC[C@H](CC2)S(=O)(=O)c3ccc4OCCOc4c3
BRD-K55218950	BRD-K55218950	2	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Cc2ccncc2)Oc3ncc(cc3C1=O)C4=CCCCC4
BRD-K55231301	BRD-K55231301	3	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(cc2)C(F)(F)F)OCc3cn(CCCC1=O)nn3
BRD-K55232867	BRD-K55232867	3	CO[C@H]1CN(C)C(=O)c2cc(NC(=O)Nc3c(C)noc3C)ccc2OC[C@@H](C)N(CCC(F)(F)F)C[C@H]1C
BRD-K55242988	BRD-K55242988	5	Oc1ccc2cccc(CCNC(=O)CBr)c2c1
BRD-K55250441	sulfadoxine	46	COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC
BRD-K55251364	BRD-K55251364	2	CCC(=O)N1[C@@H]([C@@H](CO)[C@@H]2Cn3c(ccc(-c4ccccc4OC)c3=O)[C@H]12)C(=O)NCCCN(C)C
BRD-K55252655	BRD-K55252655	4	CN1[C@H]2CC[C@@H](CC(=O)NCc3ccccc3Cl)O[C@@H]2COc2ccc(NC(=O)Nc3cccc(C)c3)cc2C1=O
BRD-K55260239	BRD-K55260239	12	COc1ccc2c3c([C@H](CO)N(CC4CC4)C[C@]33CN(C3)S(=O)(=O)c3cn(C)cn3)n(C)c2c1
BRD-K55277887	BRD-K55277887	3	OC[C@@H]1[C@@H](c2ccccc2)C2(CN(CC3CCOCC3)C2)N1Cc1cncnc1
BRD-K55282910	BRD-K55282910	2	CCCN(C)C[C@H]1Oc2ncc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)c3ccccc3
BRD-K55288106	BRD-K55288106	3	OC[C@H]1N(Cc2ccccn2)[C@@H](CN(C)S(C)(=O)=O)[C@H]1c1ccccc1
BRD-K55290744	BRD-K55290744	4	COc1ccc2c3c([C@H](CO)NC[C@]33CCN(CC3)C(=O)Nc3ccccc3F)n(C)c2c1
BRD-K55293774	BRD-K55293774	4	COc1ccc(CNC(=O)N(C)C[C@H]2OCc3ccccc3-c4ccccc4C(=O)N(C[C@@H]2C)[C@H](C)CO)cc1
BRD-K55295918	BRD-K55295918	2	C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc3N(C)CCOc3c2)OCc4ccccc4-c5ccccc5C1=O
BRD-K55297678	BRD-K55297678	6	CCC(=O)Nc1ccc2OC[C@H]3O[C@@H](CC(=O)Nc4c(F)cccc4F)CC[C@@H]3N(C)C(=O)c2c1
BRD-K55300135	BRD-K55300135	4	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccccn2)Oc3cc(ccc3S1(=O)=O)C4=CCCC4
BRD-K55301415	abiraterone	11	C[C@]12CC[C@@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]34C)[C@@H]1CC=C2c1cccnc1
BRD-K55308802	BRD-K55308802	5	OC[C@H]1[C@@H]2[C@@H](CN(C(=O)c3ccccn3)c3ccccc23)N1C(=O)Nc1ccccc1F
BRD-K55313038	BRD-K55313038	4	O[C@@H]1COC[C@H]2O[C@H](CC(=O)NC3CCC3)CC[C@@H]2N(C1)C(=O)Nc1ccc(Cl)c(Cl)c1
BRD-K55322029	BRD-K55322029	4	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C)Oc2ccc(NS(=O)(=O)c3ccccc3)cc2C1=O
BRD-K55330917	BRD-K55330917	3	CN(C)C(=O)c1cccc(c1)-c1ccc2N[C@@H](CO)[C@H]3CCN(Cc4nccs4)[C@H]3c2c1
BRD-K55331619	BRD-K55331619	4	OC[C@H]1O[C@@H](CCn2cc(Cc3ccccc3)nn2)CC[C@H]1NS(=O)(=O)c1ccccc1F
BRD-K55332332	BRD-K55332332	6	CSc1ccc(cc1)[C@@H]1CN2CCC[C@@H]2c2ccccc12
BRD-K55340188	BRD-K55340188	5	Cc1ccccc1-c1ccc(cc1)[C@@H]1[C@H](CO)N2[C@H]1CN(CC2=O)C(=O)c1ccncc1
BRD-K55341184	BRD-K55341184	4	OC[C@H]1[C@@H]([C@@H]2CN(CC(=O)N12)C(=O)c1cccc(F)c1)c1ccc(cc1)C1=CCCC1
BRD-K55341496	BRD-K55341496	6	CCC(=O)N(C)C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@H](C)CO)C3=CCCC3
BRD-K55341911	BRD-K55341911	4	OC[C@@H]1O[C@@H](CCn2cc(nn2)-c2ccccc2F)CC[C@@H]1NC(=O)c1ccc2OCOc2c1
BRD-K55343182	BRD-K55343182	2	C[C@@H](O)C#Cc1cnc2O[C@H](CN(C)C(=O)Cc3ccncc3)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1
BRD-K55344148	BU-224	15	C1CN=C(N1)c1ccc2ccccc2n1
BRD-K55345749	BRD-K55345749	3	OC[C@@H]1[C@@H](c2ccccc2)C2(CN(Cc3nccs3)C2)N1C(=O)c1ccccc1
BRD-K55345900	BRD-K55345900	6	C[C@@H](NC(=O)C[C@H]1CC[C@H]2[C@@H](COc3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3C(=O)N2C)O1)c1ccccc1
BRD-K55362990	BRD-K55362990	6	CN1[C@@H]2CC[C@@H](CC(=O)NCC3CC3)O[C@H]2COc2ccc(NC(=O)NC3CCCC3)cc2C1=O
BRD-K55375480	monensin	4	CC[C@]1(CC[C@@H](O1)[C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@H](O3)[C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O2)[C@@H]4O[C@H](C[C@@H]4C)[C@H]5O[C@@](O)(CO)[C@H](C)C[C@@H]5C
BRD-K55380358	BRD-K55380358	2	CO[C@H](CN(C)Cc1nccs1)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(C)cc1
BRD-K55381473	BRD-K55381473	3	CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)Nc3ccccc3Cl)ccc2OC[C@@H](C)N(C[C@H]1C)S(=O)(=O)CC(F)(F)F
BRD-K55385841	BRD-K55385841	4	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccccc2F)Oc3ncc(cc3C1=O)c4ccccc4F
BRD-K55395145	pemetrexed	58	Nc1nc2[nH]cc(CCc3ccc(cc3)C(=O)N[C@H](CCC(O)=O)C(O)=O)c2c(=O)[nH]1
BRD-K55415928	BRD-K55415928	2	C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)CN2CCOCC2)Oc3ncc(cc3C1=O)c4cncnc4
BRD-K55420858	mirin	18	NC1=NC(=O)\C(S1)=C\c1ccc(O)cc1
BRD-K55424922	anpirtoline	15	Clc1cccc(SC2CCNCC2)n1
BRD-K55426263	BRD-K55426263	9	COc1ccc2c3c([C@@H](CO)NC[C@]33CN(CC4CCOCC4)C3)n(C)c2c1
BRD-K55430733	WAY-629	15	C1CCc2c(C1)n1CCNCc3cccc2c13
BRD-K55432508	BRD-K55432508	2	CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3cccc(OC)c3)ccc2OC[C@H](C)N(CCc2ccccc2)C[C@@H]1C
BRD-K55434198	BRD-K55434198	2	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)Oc3ncc(cc3C1=O)c4ccc(C#N)cc4
BRD-K55437057	BRD-K55437057	6	CN1[C@H]2CC[C@H](CC(=O)NCc3ccc(Cl)cc3)O[C@H]2COc2ccc(NC(=O)Nc3c(C)noc3C)cc2C1=O
BRD-K55442031	BRD-K55442031	2	CCCC#Cc1ccc(cc1)[C@H]1[C@@H](CO)N2[C@@H]1CN(CC2=O)C(=O)CN1CCOCC1
BRD-K55446881	BRD-K55446881	2	CO[C@H]1CC[C@@H]2CCN(C)C(=O)C[C@H](CN(C)C(=O)c3cccc(C#N)c3OC[C@H]1O2)c1ccccc1
BRD-K55452151	BRD-K55452151	2	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CC2)Oc3cc(ccc3S1(=O)=O)c4cccc(C#N)c4
BRD-K55454768	TAS-301	15	COc1ccc(cc1)C(=C2C(=O)Nc3ccccc23)c4ccc(OC)cc4
BRD-K55461955	BRD-K55461955	2	CC(C)NC(=O)N(C)C[C@H]1OCCCC[C@H](C)Oc2ccc(NC(=O)NC3CCCCC3)cc2C(=O)N(C[C@@H]1C)[C@H](C)CO
BRD-K55462201	AM-404	11	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)Nc1ccc(O)cc1
BRD-K55467482	BRD-K55467482	3	Cc1cccc(c1)S(=O)(=O)N1C[C@H]2N[C@@H](C1)[C@@H]2c1ccc(cc1)-c1cncnc1
BRD-K55468218	spiperone	44	Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1
BRD-K55473186	YL-61	11	CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCC(O)=O)NC(=O)CCNC(C)=O)C(=O)N[C@]1(C)CCC\C=C/CCC[C@@](C)(NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC1=O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(N)=O
BRD-K55478147	isonicotinohydroxamic-acid	111	ONC(=O)c1ccncc1
BRD-K55482336	BRD-K55482336	2	CCCC#Cc1cnc2O[C@H](CN(C)Cc3ccccc3F)[C@@H](C)CN([C@H](C)CO)C(=O)c2c1
BRD-K55487965	BRD-K55487965	12	Cn1nnnc1Sc2ncnc3scc(c4ccccc4Cl)c23
BRD-K55498981	ST-022313	17	CCOC(=O)CCc1n[nH]c(=O)[nH]c1=O
BRD-K55502647	BRD-K55502647	15	COc1ccccc1Nc2nc(nc(n2)N3CCOCC3)N4CCOCC4
BRD-K55504273	BRD-K55504273	2	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Cc2ccncc2)Oc3cc(ccc3S1(=O)=O)C4=CCCCC4
BRD-K55507662	BRD-K55507662	3	OC[C@H]1Nc2ccc(cc2[C@H]2[C@@H]1CCN2C(=O)C1CCOCC1)-c1cccc(F)c1
BRD-K55512740	MK-8033	42	Cn1cc(cn1)-c1cnc2ccc3ccc(CS(=O)(=O)NCc4ccccn4)cc3c(=O)c2c1
BRD-K55522699	BRD-K55522699	2	C/C=C/c1cnc2O[C@@H](CN(C)S(=O)(=O)c3cn(C)cn3)[C@H](C)CN([C@H](C)CO)C(=O)c2c1
BRD-K55522920	BRD-K55522920	2	CO[C@H](CN(C)S(=O)(=O)c1ccc(C)cc1)[C@@H](C)CN(Cc1ccccc1Cl)[C@@H](C)CO
BRD-K55533488	BRD-K55533488	48	C[C@@H]1CC(=O)NN=C1c1ccc(cc1)N1CCOCC1
BRD-K55536701	BRD-K55536701	17	C[C@H]1[C@@H]([C@@H](CCO)O[C@]12C(=O)N(CC=C)c3ccc(cc32)N4C(=O)c5ccccc5Oc6ccccc46)[Si](C)(C)F
BRD-K55543534	BRD-K55543534	3	CCN(C[C@@H]1[C@H]([C@H](CO)N1C(=O)COC)c1ccccc1)S(C)(=O)=O
BRD-K55557659	BRD-K55557659	13	Cn1cc(c2ccccc12)P(=S)(c1ccccc1)c1ccccc1
BRD-K55561254	BRD-K55561254	7	O[C@H]1CN[C@H]2CC[C@H](CC(=O)NCc3ccc4OCOc4c3)O[C@@H]2COC1
BRD-K55569103	BRD-K55569103	2	COCCNC(=O)c1cc2CN([C@H](CCO)c2c(n1)c3cccc(c3)c4cccc(F)c4)S(=O)C(C)(C)C
BRD-K55569739	BRD-K55569739	5	COc1ccc(NC(=O)N2CCCCN3[C@H](CO)[C@H]([C@H]3C2)c2ccc(cc2)-c2ccccc2F)cc1
BRD-K55578148	BRD-K55578148	2	N[C@H]1CC[C@@H](CCn2cc(nn2)-c2ccccn2)O[C@H]1CO
BRD-K55588166	BRD-K55588166	6	CC(C)NC(=O)Nc1ccc2O[C@H](C)CCCCO[C@@H](CN(C)C(=O)Nc3ccccc3)[C@H](C)CN([C@@H](C)CO)C(=O)c2c1
BRD-K55591206	epigallocatechin-gallate-(-)	148	Oc1cc(O)c2C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](Oc2c1)c1cc(O)c(O)c(O)c1
BRD-K55596430	BRD-K55596430	7	O[C@H]1COC[C@@H]2O[C@@H](CC(=O)N3CCCCC3)CC[C@H]2N(C1)S(=O)(=O)c1cccc(Cl)c1
BRD-K55597137	BRD-K55597137	4	CN1CCN(CC1)C(=O)C[C@@H]1O[C@@H](CO)[C@H](NC(=O)Nc2ccccc2F)C=C1
BRD-K55612480	BRD-K55612480	17	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)CC2CCCCC2)OCCCC[C@@H](C)Oc3ccc(NC(=O)NC4CCCCC4)cc3C1=O
BRD-K55623459	BRD-K55623459	2	CN(C)C(=O)c1ccc(cc1)-c1ccc(cc1)[C@@H]1[C@H](CO)N2CCCCN(CC3CCOCC3)C[C@@H]12
BRD-K55624132	BRD-K55624132	2	CO[C@H](CN(C)C(=O)c1ccc2OCOc2c1)[C@H](C)CN([C@@H](C)CO)S(=O)(=O)c1ccc(C)cc1
BRD-K55630727	BRD-K55630727	30	CN(C)c1nc(N)nc(CSc2nnnn2c3ccc(Cl)cc3)n1
BRD-K55630970	BRD-K55630970	4	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc(cc2)C(F)(F)F)Oc3ccc(NC(=O)Cc4ccccc4)cc3CC1=O
BRD-K55633328	BRD-K55633328	5	COCC(=O)N1[C@@H](CO)[C@@H]2[C@H]1CN(C)c1ccccc21
BRD-K55637344	BRD-K55637344	2	CO[C@H]1CN(C)C(=O)c2ccc(NC(C)=O)cc2OC[C@@H](C)N(Cc2ccccc2F)C[C@H]1C
BRD-K55640577	BRD-K55640577	3	COCCN(C[C@H]1[C@@H]([C@H](CO)N1C(C)=O)c1ccccc1)C(=O)c1cccnc1
BRD-K55640612	BRD-K55640612	4	CC(C)NC(=O)Nc1ccc2O[C@H](CN(C)S(=O)(=O)c3ccccc3)[C@H](C)CN([C@@H](C)CO)C(=O)Cc2c1
BRD-K55641492	BRD-K55641492	6	CN1[C@@H]2CC[C@H](CC(=O)NCC3CCCCC3)O[C@H]2COc2ccc(NC(=O)C3CCOCC3)cc2C1=O
BRD-K55648964	BRD-K55648964	2	CCS(=O)(=O)N1C[C@H]2[C@@H]([C@@H](CO)N2C(=O)C1)c1ccc(cc1)C#CC1CCCCC1
BRD-K55657259	BRD-K55657259	2	COCC#Cc1ccc2c(O[C@H](CN(C)Cc3ccccn3)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O)c1
BRD-K55659732	BRD-K55659732	2	CO[C@H](CN(C)S(=O)(=O)c1ccccc1)[C@@H](C)CN(Cc1ccccc1Cl)[C@H](C)CO
BRD-K55666799	BRD-K55666799	4	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(cc2)c3ccccc3)Oc4ccc(NS(=O)(=O)C)cc4CC1=O
BRD-K55667009	BRD-K55667009	2	C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)N[C@H](C)c2ccccc2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45
BRD-K55677650	CO-101244	15	Cc1ccc(CC2(O)CCN(CCOc3ccc(O)cc3)CC2)cc1
BRD-K55681368	BRD-K55681368	2	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccccc2F)Oc3cc(ccc3S1(=O)=O)c4ccncc4
BRD-K55681488	BRD-K55681488	2	OC[C@@H]1O[C@@H](CC(=O)N2CCc3ccccc3C2)C[C@@H]4[C@H]1Oc5ccc(NC(=O)C6CCOCC6)cc45
BRD-K55683015	SA-89735	12	C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)Nc2ccccc2)Oc3ccc(NC(=O)CCN4CCOCC4)cc3C1=O
BRD-K55692246	BRD-K55692246	2	CCCNC(=O)N1C[C@H]2[C@H]([C@H](CO)N2C(=O)C1)c1ccc(cc1)C#CCC1CCCC1
BRD-K55693448	BRD-K55693448	5	COc1ccc(cc1)-c1ccc(cc1)[C@H]1[C@H](CO)N2[C@H]1CN(Cc1ccccc1)CC2=O
BRD-K55696337	topotecan	14	CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(O)c(CN(C)C)c4cc3Cn1c2=O
BRD-K55697606	BRD-K55697606	5	COc1ccc2c3c([nH]c2c1)[C@H](CO)N(C[C@]31CN(C1)S(C)(=O)=O)C(=O)c1ccccn1
BRD-K55699053	BRD-K55699053	7	COc1ccc(cc1)S(=O)(=O)N(C)C[C@@H]2OCCCC[C@@H](C)Oc3ccc(NS(=O)(=O)c4cn(C)cn4)cc3C(=O)N(C[C@H]2C)[C@@H](C)CO
BRD-K55702567	BRD-K55702567	5	Cc1ccc(cc1)S(=O)(=O)N1C[C@H]2[C@H]([C@@H](CO)N2Cc2cccnc2)c2ccccc12
BRD-K55703048	latrepirdine	12	CN1CCc2c(C1)c1cc(C)ccc1n2CCc1ccc(C)nc1
BRD-K55706946	BRD-K55706946	3	COc1ccccc1-c1ccc(cc1)[C@@H]1[C@H](CO)N(CC2CC2)C11CN(C1)S(C)(=O)=O
BRD-K55713064	BRD-K55713064	4	C[C@@H](NC(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(NS(=O)(=O)c4ccc(F)cc4)cc23)[C@@H](CO)O1)c5ccccc5
BRD-K55715339	BRD-K55715339	17	OCCOc1ccc(/C=N/NC(=O)CCCCCCC(=O)Nc2ccccc2O)cc1
BRD-K55722623	BRD-K55722623	13	Oc1ccc(-c2ccccc2F)c2cccnc12
BRD-K55730324	BRD-K55730324	2	CO[C@H]1CN(C)C(=O)c2cc(NC(=O)C3CCOCC3)ccc2OC[C@@H](C)N(CC2CC2)C[C@H]1C
BRD-K55743249	BRD-K55743249	6	CCS(=O)(=O)Nc1ccc2OC[C@@H]3O[C@H](CC(=O)NCc4ccccc4F)CC[C@@H]3N(C)C(=O)c2c1
BRD-K55743364	BRD-K55743364	2	C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)C2CC2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45
BRD-K55748775	SCH-28080	57	Cc1nc2c(OCc3ccccc3)cccn2c1CC#N
